Country,Site,SppCode1,SppCode2,Spp1Det,Spp2Det,num.nights
Nepal,NEP56,PATIT,PRBE,0,0,15
Nepal,NEP57,PATIT,PRBE,0,0,15
Nepal,NEP58,PATIT,PRBE,3,0,15
Nepal,NEP59,PATIT,PRBE,0,0,15
Nepal,NEP60,PATIT,PRBE,1,0,15
Nepal,NEP61,PATIT,PRBE,0,0,15
Nepal,NEP62,PATIT,PRBE,1,0,15
Nepal,NEP63,PATIT,PRBE,0,0,15
Nepal,NEP64,PATIT,PRBE,0,0,15
Nepal,NEP65,PATIT,PRBE,0,0,15
Nepal,NEP66,PATIT,PRBE,2,0,15
Nepal,NEP67,PATIT,PRBE,0,0,15
Nepal,NEP68,PATIT,PRBE,0,0,15
Nepal,NEP69,PATIT,PRBE,0,0,15
Nepal,NEP70,PATIT,PRBE,2,0,15
Nepal,NEP71,PATIT,PRBE,3,0,15
Nepal,NEP72,PATIT,PRBE,0,0,15
Nepal,NEP73,PATIT,PRBE,0,0,15
Nepal,NEP74,PATIT,PRBE,1,0,15
Nepal,NEP75,PATIT,PRBE,1,0,15
Nepal,NEP76,PATIT,PRBE,0,0,15
Nepal,NEP77,PATIT,PRBE,0,1,15
Nepal,NEP78,PATIT,PRBE,0,0,15
Nepal,NEP01,PATIT,VIIN,0,0,15
Nepal,NEP02,PATIT,VIIN,0,0,15
Nepal,NEP03,PATIT,VIIN,0,0,15
Nepal,NEP04,PATIT,VIIN,0,0,15
Nepal,NEP05,PATIT,VIIN,0,0,15
Nepal,NEP06,PATIT,VIIN,0,0,15
Nepal,NEP07,PATIT,VIIN,0,0,15
Nepal,NEP08,PATIT,VIIN,2,0,15
Nepal,NEP09,PATIT,VIIN,1,0,15
Nepal,NEP10,PATIT,VIIN,0,0,15
Nepal,NEP11,PATIT,VIIN,0,0,15
Nepal,NEP12,PATIT,VIIN,1,0,15
Nepal,NEP13,PATIT,VIIN,1,0,15
Nepal,NEP14,PATIT,VIIN,0,0,15
Nepal,NEP15,PATIT,VIIN,0,0,15
Nepal,NEP16,PATIT,VIIN,0,0,15
Nepal,NEP17,PATIT,VIIN,0,0,15
Nepal,NEP18,PATIT,VIIN,0,0,15
Nepal,NEP19,PATIT,VIIN,0,0,15
Nepal,NEP20,PATIT,VIIN,0,0,15
Nepal,NEP21,PATIT,VIIN,0,1,15
Nepal,NEP22,PATIT,VIIN,0,0,15
Nepal,NEP23,PATIT,VIIN,0,0,15
Nepal,NEP24,PATIT,VIIN,0,0,15
Nepal,NEP25,PATIT,VIIN,0,0,15
Nepal,NEP26,PATIT,VIIN,1,0,15
Nepal,NEP27,PATIT,VIIN,0,0,15
Nepal,NEP28,PATIT,VIIN,1,0,15
Nepal,NEP29,PATIT,VIIN,0,0,15
Nepal,NEP30,PATIT,VIIN,2,0,15
Nepal,NEP31,PATIT,VIIN,6,4,15
Nepal,NEP32,PATIT,VIIN,2,2,15
Nepal,NEP33,PATIT,VIIN,0,3,15
Nepal,NEP34,PATIT,VIIN,2,0,15
Nepal,NEP35,PATIT,VIIN,0,0,15
Nepal,NEP36,PATIT,VIIN,3,0,15
Nepal,NEP37,PATIT,VIIN,1,0,15
Nepal,NEP38,PATIT,VIIN,1,0,15
Nepal,NEP39,PATIT,VIIN,0,0,15
Nepal,NEP40,PATIT,VIIN,3,0,15
Nepal,NEP41,PATIT,VIIN,3,0,15
Nepal,NEP42,PATIT,VIIN,2,0,15
Nepal,NEP43,PATIT,VIIN,1,0,15
Nepal,NEP44,PATIT,VIIN,1,0,15
Nepal,NEP45,PATIT,VIIN,2,1,15
Nepal,NEP46,PATIT,VIIN,4,3,15
Nepal,NEP47,PATIT,VIIN,2,0,15
Nepal,NEP48,PATIT,VIIN,0,0,15
Nepal,NEP49,PATIT,VIIN,2,0,15
Nepal,NEP50,PATIT,VIIN,2,0,15
Nepal,NEP51,PATIT,VIIN,1,0,15
Nepal,NEP52,PATIT,VIIN,1,0,15
Nepal,NEP53,PATIT,VIIN,2,0,15
Nepal,NEP54,PATIT,VIIN,2,2,15
Nepal,NEP55,PATIT,VIIN,0,2,15
Nepal,NEP56,PATIT,VIIN,0,0,15
Nepal,NEP57,PATIT,VIIN,0,0,15
Nepal,NEP58,PATIT,VIIN,3,0,15
Nepal,NEP59,PATIT,VIIN,0,0,15
Nepal,NEP60,PATIT,VIIN,1,0,15
Nepal,NEP61,PATIT,VIIN,0,0,15
Nepal,NEP62,PATIT,VIIN,1,0,15
Nepal,NEP63,PATIT,VIIN,0,0,15
Nepal,NEP64,PATIT,VIIN,0,0,15
Nepal,NEP65,PATIT,VIIN,0,0,15
Nepal,NEP66,PATIT,VIIN,2,0,15
Nepal,NEP67,PATIT,VIIN,0,0,15
Nepal,NEP68,PATIT,VIIN,0,0,15
Nepal,NEP69,PATIT,VIIN,0,0,15
Nepal,NEP70,PATIT,VIIN,2,2,15
Nepal,NEP71,PATIT,VIIN,3,1,15
Nepal,NEP72,PATIT,VIIN,0,0,15
Nepal,NEP73,PATIT,VIIN,0,0,15
Nepal,NEP74,PATIT,VIIN,1,0,15
Nepal,NEP75,PATIT,VIIN,1,0,15
Nepal,NEP76,PATIT,VIIN,0,0,15
Nepal,NEP77,PATIT,VIIN,0,1,15
Nepal,NEP78,PATIT,VIIN,0,0,15
Nepal,NEP01,PATIT,VIZI,0,2,15
Nepal,NEP02,PATIT,VIZI,0,0,15
Nepal,NEP03,PATIT,VIZI,0,0,15
Nepal,NEP04,PATIT,VIZI,0,0,15
Nepal,NEP05,PATIT,VIZI,0,0,15
Nepal,NEP06,PATIT,VIZI,0,0,15
Nepal,NEP07,PATIT,VIZI,0,0,15
Nepal,NEP08,PATIT,VIZI,2,1,15
Nepal,NEP09,PATIT,VIZI,1,0,15
Nepal,NEP10,PATIT,VIZI,0,1,15
Nepal,NEP11,PATIT,VIZI,0,0,15
Nepal,NEP12,PATIT,VIZI,1,0,15
Nepal,NEP13,PATIT,VIZI,1,0,15
Nepal,NEP14,PATIT,VIZI,0,1,15
Nepal,NEP15,PATIT,VIZI,0,0,15
Nepal,NEP16,PATIT,VIZI,0,0,15
Nepal,NEP17,PATIT,VIZI,0,3,15
Nepal,NEP18,PATIT,VIZI,0,0,15
Nepal,NEP19,PATIT,VIZI,0,1,15
Nepal,NEP20,PATIT,VIZI,0,0,15
Nepal,NEP21,PATIT,VIZI,0,0,15
Nepal,NEP22,PATIT,VIZI,0,0,15
Nepal,NEP23,PATIT,VIZI,0,0,15
Nepal,NEP24,PATIT,VIZI,0,0,15
Nepal,NEP25,PATIT,VIZI,0,0,15
Nepal,NEP26,PATIT,VIZI,1,0,15
Nepal,NEP27,PATIT,VIZI,0,0,15
Nepal,NEP28,PATIT,VIZI,1,1,15
Nepal,NEP29,PATIT,VIZI,0,0,15
Nepal,NEP30,PATIT,VIZI,2,0,15
Nepal,NEP31,PATIT,VIZI,6,0,15
Nepal,NEP32,PATIT,VIZI,2,0,15
Nepal,NEP33,PATIT,VIZI,0,0,15
Nepal,NEP34,PATIT,VIZI,2,0,15
Nepal,NEP35,PATIT,VIZI,0,0,15
Nepal,NEP36,PATIT,VIZI,3,0,15
Nepal,NEP37,PATIT,VIZI,1,1,15
Nepal,NEP38,PATIT,VIZI,1,0,15
Nepal,NEP39,PATIT,VIZI,0,0,15
Nepal,NEP40,PATIT,VIZI,3,2,15
Nepal,NEP41,PATIT,VIZI,3,2,15
Nepal,NEP42,PATIT,VIZI,2,0,15
Nepal,NEP43,PATIT,VIZI,1,0,15
Nepal,NEP44,PATIT,VIZI,1,0,15
Nepal,NEP45,PATIT,VIZI,2,1,15
Nepal,NEP46,PATIT,VIZI,4,0,15
Nepal,NEP47,PATIT,VIZI,2,0,15
Nepal,NEP48,PATIT,VIZI,0,3,15
Nepal,NEP49,PATIT,VIZI,2,2,15
Nepal,NEP50,PATIT,VIZI,2,5,15
Nepal,NEP51,PATIT,VIZI,1,7,15
Nepal,NEP52,PATIT,VIZI,1,1,15
Nepal,NEP53,PATIT,VIZI,2,1,15
Nepal,NEP54,PATIT,VIZI,2,3,15
Nepal,NEP55,PATIT,VIZI,0,0,15
Nepal,NEP56,PATIT,VIZI,0,0,15
Nepal,NEP57,PATIT,VIZI,0,0,15
Nepal,NEP58,PATIT,VIZI,3,0,15
Nepal,NEP59,PATIT,VIZI,0,0,15
Nepal,NEP60,PATIT,VIZI,1,0,15
Nepal,NEP61,PATIT,VIZI,0,0,15
Nepal,NEP62,PATIT,VIZI,1,0,15
Nepal,NEP63,PATIT,VIZI,0,0,15
Nepal,NEP64,PATIT,VIZI,0,0,15
Nepal,NEP65,PATIT,VIZI,0,0,15
Nepal,NEP66,PATIT,VIZI,2,0,15
Nepal,NEP67,PATIT,VIZI,0,0,15
Nepal,NEP68,PATIT,VIZI,0,0,15
Nepal,NEP69,PATIT,VIZI,0,0,15
Nepal,NEP70,PATIT,VIZI,2,0,15
Nepal,NEP71,PATIT,VIZI,3,0,15
Nepal,NEP72,PATIT,VIZI,0,0,15
Nepal,NEP73,PATIT,VIZI,0,0,15
Nepal,NEP74,PATIT,VIZI,1,0,15
Nepal,NEP75,PATIT,VIZI,1,1,15
Nepal,NEP76,PATIT,VIZI,0,0,15
Nepal,NEP77,PATIT,VIZI,0,0,15
Nepal,NEP78,PATIT,VIZI,0,0,15
Nepal,NEP01,PRBE,VIIN,0,0,15
Nepal,NEP02,PRBE,VIIN,0,0,15
Nepal,NEP03,PRBE,VIIN,0,0,15
Nepal,NEP04,PRBE,VIIN,0,0,15
Nepal,NEP05,PRBE,VIIN,0,0,15
Nepal,NEP06,PRBE,VIIN,1,0,15
Nepal,NEP07,PRBE,VIIN,0,0,15
Nepal,NEP08,PRBE,VIIN,0,0,15
Nepal,NEP09,PRBE,VIIN,1,0,15
Nepal,NEP10,PRBE,VIIN,0,0,15
Nepal,NEP11,PRBE,VIIN,0,0,15
Nepal,NEP12,PRBE,VIIN,0,0,15
Nepal,NEP13,PRBE,VIIN,0,0,15
Nepal,NEP14,PRBE,VIIN,1,0,15
Nepal,NEP15,PRBE,VIIN,0,0,15
Nepal,NEP16,PRBE,VIIN,0,0,15
Nepal,NEP17,PRBE,VIIN,1,0,15
Nepal,NEP18,PRBE,VIIN,0,0,15
Nepal,NEP19,PRBE,VIIN,0,0,15
Nepal,NEP20,PRBE,VIIN,1,0,15
Nepal,NEP21,PRBE,VIIN,0,1,15
Nepal,NEP22,PRBE,VIIN,0,0,15
Nepal,NEP23,PRBE,VIIN,0,0,15
Nepal,NEP24,PRBE,VIIN,3,0,15
Nepal,NEP25,PRBE,VIIN,0,0,15
Nepal,NEP26,PRBE,VIIN,0,0,15
Nepal,NEP27,PRBE,VIIN,0,0,15
Nepal,NEP28,PRBE,VIIN,0,0,15
Nepal,NEP29,PRBE,VIIN,0,0,15
Nepal,NEP30,PRBE,VIIN,0,0,15
Nepal,NEP31,PRBE,VIIN,1,4,15
Nepal,NEP32,PRBE,VIIN,0,2,15
Nepal,NEP33,PRBE,VIIN,1,3,15
Nepal,NEP34,PRBE,VIIN,0,0,15
Nepal,NEP35,PRBE,VIIN,0,0,15
Nepal,NEP36,PRBE,VIIN,1,0,15
Nepal,NEP37,PRBE,VIIN,0,0,15
Nepal,NEP38,PRBE,VIIN,0,0,15
Nepal,NEP39,PRBE,VIIN,0,0,15
Nepal,NEP40,PRBE,VIIN,0,0,15
Nepal,NEP41,PRBE,VIIN,0,0,15
Nepal,NEP42,PRBE,VIIN,0,0,15
Nepal,NEP43,PRBE,VIIN,0,0,15
Nepal,NEP44,PRBE,VIIN,0,0,15
Nepal,NEP45,PRBE,VIIN,0,1,15
Nepal,NEP46,PRBE,VIIN,0,3,15
Nepal,NEP47,PRBE,VIIN,1,0,15
Nepal,NEP48,PRBE,VIIN,1,0,15
Nepal,NEP49,PRBE,VIIN,1,0,15
Nepal,NEP50,PRBE,VIIN,1,0,15
Nepal,NEP51,PRBE,VIIN,2,0,15
Nepal,NEP52,PRBE,VIIN,0,0,15
Nepal,NEP53,PRBE,VIIN,0,0,15
Nepal,NEP54,PRBE,VIIN,0,2,15
Nepal,NEP55,PRBE,VIIN,0,2,15
Nepal,NEP56,PRBE,VIIN,0,0,15
Nepal,NEP57,PRBE,VIIN,0,0,15
Nepal,NEP58,PRBE,VIIN,0,0,15
Nepal,NEP59,PRBE,VIIN,0,0,15
Nepal,NEP60,PRBE,VIIN,0,0,15
Nepal,NEP61,PRBE,VIIN,0,0,15
Nepal,NEP62,PRBE,VIIN,0,0,15
Nepal,NEP63,PRBE,VIIN,0,0,15
Nepal,NEP64,PRBE,VIIN,0,0,15
Nepal,NEP65,PRBE,VIIN,0,0,15
Nepal,NEP66,PRBE,VIIN,0,0,15
Nepal,NEP67,PRBE,VIIN,0,0,15
Nepal,NEP68,PRBE,VIIN,0,0,15
Nepal,NEP69,PRBE,VIIN,0,0,15
Nepal,NEP70,PRBE,VIIN,0,2,15
Nepal,NEP71,PRBE,VIIN,0,1,15
Nepal,NEP72,PRBE,VIIN,0,0,15
Nepal,NEP73,PRBE,VIIN,0,0,15
Nepal,NEP74,PRBE,VIIN,0,0,15
Nepal,NEP75,PRBE,VIIN,0,0,15
Nepal,NEP76,PRBE,VIIN,0,0,15
Nepal,NEP77,PRBE,VIIN,1,1,15
Nepal,NEP78,PRBE,VIIN,0,0,15
Nepal,NEP01,PRBE,VIZI,0,2,15
Nepal,NEP02,PRBE,VIZI,0,0,15
Nepal,NEP03,PRBE,VIZI,0,0,15
Nepal,NEP04,PRBE,VIZI,0,0,15
Nepal,NEP05,PRBE,VIZI,0,0,15
Nepal,NEP06,PRBE,VIZI,1,0,15
Nepal,NEP07,PRBE,VIZI,0,0,15
Nepal,NEP08,PRBE,VIZI,0,1,15
Nepal,NEP09,PRBE,VIZI,1,0,15
Nepal,NEP10,PRBE,VIZI,0,1,15
Nepal,NEP11,PRBE,VIZI,0,0,15
Nepal,NEP12,PRBE,VIZI,0,0,15
Nepal,NEP13,PRBE,VIZI,0,0,15
Nepal,NEP14,PRBE,VIZI,1,1,15
Nepal,NEP15,PRBE,VIZI,0,0,15
Nepal,NEP16,PRBE,VIZI,0,0,15
Nepal,NEP17,PRBE,VIZI,1,3,15
Nepal,NEP18,PRBE,VIZI,0,0,15
Nepal,NEP19,PRBE,VIZI,0,1,15
Nepal,NEP20,PRBE,VIZI,1,0,15
Nepal,NEP21,PRBE,VIZI,0,0,15
Nepal,NEP22,PRBE,VIZI,0,0,15
Nepal,NEP23,PRBE,VIZI,0,0,15
Nepal,NEP24,PRBE,VIZI,3,0,15
Nepal,NEP25,PRBE,VIZI,0,0,15
Nepal,NEP26,PRBE,VIZI,0,0,15
Nepal,NEP27,PRBE,VIZI,0,0,15
Nepal,NEP28,PRBE,VIZI,0,1,15
Nepal,NEP29,PRBE,VIZI,0,0,15
Nepal,NEP30,PRBE,VIZI,0,0,15
Nepal,NEP31,PRBE,VIZI,1,0,15
Nepal,NEP32,PRBE,VIZI,0,0,15
Nepal,NEP33,PRBE,VIZI,1,0,15
Nepal,NEP34,PRBE,VIZI,0,0,15
Nepal,NEP35,PRBE,VIZI,0,0,15
Nepal,NEP36,PRBE,VIZI,1,0,15
Nepal,NEP37,PRBE,VIZI,0,1,15
Nepal,NEP38,PRBE,VIZI,0,0,15
Nepal,NEP39,PRBE,VIZI,0,0,15
Nepal,NEP40,PRBE,VIZI,0,2,15
Nepal,NEP41,PRBE,VIZI,0,2,15
Nepal,NEP42,PRBE,VIZI,0,0,15
Nepal,NEP43,PRBE,VIZI,0,0,15
Nepal,NEP44,PRBE,VIZI,0,0,15
Nepal,NEP45,PRBE,VIZI,0,1,15
Nepal,NEP46,PRBE,VIZI,0,0,15
Nepal,NEP47,PRBE,VIZI,1,0,15
Nepal,NEP48,PRBE,VIZI,1,3,15
Nepal,NEP49,PRBE,VIZI,1,2,15
Nepal,NEP50,PRBE,VIZI,1,5,15
Nepal,NEP51,PRBE,VIZI,2,7,15
Nepal,NEP52,PRBE,VIZI,0,1,15
Nepal,NEP53,PRBE,VIZI,0,1,15
Nepal,NEP54,PRBE,VIZI,0,3,15
Nepal,NEP55,PRBE,VIZI,0,0,15
Nepal,NEP56,PRBE,VIZI,0,0,15
Nepal,NEP57,PRBE,VIZI,0,0,15
Nepal,NEP58,PRBE,VIZI,0,0,15
Nepal,NEP59,PRBE,VIZI,0,0,15
Nepal,NEP60,PRBE,VIZI,0,0,15
Nepal,NEP61,PRBE,VIZI,0,0,15
Nepal,NEP62,PRBE,VIZI,0,0,15
Nepal,NEP63,PRBE,VIZI,0,0,15
Nepal,NEP64,PRBE,VIZI,0,0,15
Nepal,NEP65,PRBE,VIZI,0,0,15
Nepal,NEP66,PRBE,VIZI,0,0,15
Nepal,NEP67,PRBE,VIZI,0,0,15
Nepal,NEP68,PRBE,VIZI,0,0,15
Nepal,NEP69,PRBE,VIZI,0,0,15
Nepal,NEP70,PRBE,VIZI,0,0,15
Nepal,NEP71,PRBE,VIZI,0,0,15
Nepal,NEP72,PRBE,VIZI,0,0,15
Nepal,NEP73,PRBE,VIZI,0,0,15
Nepal,NEP74,PRBE,VIZI,0,0,15
Nepal,NEP75,PRBE,VIZI,0,1,15
Nepal,NEP76,PRBE,VIZI,0,0,15
Nepal,NEP77,PRBE,VIZI,1,0,15
Nepal,NEP78,PRBE,VIZI,0,0,15
Nepal,NEP01,VIIN,VIZI,0,2,15
Nepal,NEP02,VIIN,VIZI,0,0,15
Nepal,NEP03,VIIN,VIZI,0,0,15
Nepal,NEP04,VIIN,VIZI,0,0,15
Nepal,NEP05,VIIN,VIZI,0,0,15
Nepal,NEP06,VIIN,VIZI,0,0,15
Nepal,NEP07,VIIN,VIZI,0,0,15
Nepal,NEP08,VIIN,VIZI,0,1,15
Nepal,NEP09,VIIN,VIZI,0,0,15
Nepal,NEP10,VIIN,VIZI,0,1,15
Nepal,NEP11,VIIN,VIZI,0,0,15
Nepal,NEP12,VIIN,VIZI,0,0,15
Nepal,NEP13,VIIN,VIZI,0,0,15
Nepal,NEP14,VIIN,VIZI,0,1,15
Nepal,NEP15,VIIN,VIZI,0,0,15
Nepal,NEP16,VIIN,VIZI,0,0,15
Nepal,NEP17,VIIN,VIZI,0,3,15
Nepal,NEP18,VIIN,VIZI,0,0,15
Nepal,NEP19,VIIN,VIZI,0,1,15
Nepal,NEP20,VIIN,VIZI,0,0,15
Nepal,NEP21,VIIN,VIZI,1,0,15
Nepal,NEP22,VIIN,VIZI,0,0,15
Nepal,NEP23,VIIN,VIZI,0,0,15
Nepal,NEP24,VIIN,VIZI,0,0,15
Nepal,NEP25,VIIN,VIZI,0,0,15
Nepal,NEP26,VIIN,VIZI,0,0,15
Nepal,NEP27,VIIN,VIZI,0,0,15
Nepal,NEP28,VIIN,VIZI,0,1,15
Nepal,NEP29,VIIN,VIZI,0,0,15
Nepal,NEP30,VIIN,VIZI,0,0,15
Nepal,NEP31,VIIN,VIZI,4,0,15
Nepal,NEP32,VIIN,VIZI,2,0,15
Nepal,NEP33,VIIN,VIZI,3,0,15
Nepal,NEP34,VIIN,VIZI,0,0,15
Nepal,NEP35,VIIN,VIZI,0,0,15
Nepal,NEP36,VIIN,VIZI,0,0,15
Nepal,NEP37,VIIN,VIZI,0,1,15
Nepal,NEP38,VIIN,VIZI,0,0,15
Nepal,NEP39,VIIN,VIZI,0,0,15
Nepal,NEP40,VIIN,VIZI,0,2,15
Nepal,NEP41,VIIN,VIZI,0,2,15
Nepal,NEP42,VIIN,VIZI,0,0,15
Nepal,NEP43,VIIN,VIZI,0,0,15
Nepal,NEP44,VIIN,VIZI,0,0,15
Nepal,NEP45,VIIN,VIZI,1,1,15
Nepal,NEP46,VIIN,VIZI,3,0,15
Nepal,NEP47,VIIN,VIZI,0,0,15
Nepal,NEP48,VIIN,VIZI,0,3,15
Nepal,NEP49,VIIN,VIZI,0,2,15
Nepal,NEP50,VIIN,VIZI,0,5,15
Nepal,NEP51,VIIN,VIZI,0,7,15
Nepal,NEP52,VIIN,VIZI,0,1,15
Nepal,NEP53,VIIN,VIZI,0,1,15
Nepal,NEP54,VIIN,VIZI,2,3,15
Nepal,NEP55,VIIN,VIZI,2,0,15
Nepal,NEP56,VIIN,VIZI,0,0,15
Nepal,NEP57,VIIN,VIZI,0,0,15
Nepal,NEP58,VIIN,VIZI,0,0,15
Nepal,NEP59,VIIN,VIZI,0,0,15
Nepal,NEP60,VIIN,VIZI,0,0,15
Nepal,NEP61,VIIN,VIZI,0,0,15
Nepal,NEP62,VIIN,VIZI,0,0,15
Nepal,NEP63,VIIN,VIZI,0,0,15
Nepal,NEP64,VIIN,VIZI,0,0,15
Nepal,NEP65,VIIN,VIZI,0,0,15
Nepal,NEP66,VIIN,VIZI,0,0,15
Nepal,NEP67,VIIN,VIZI,0,0,15
Nepal,NEP68,VIIN,VIZI,0,0,15
Nepal,NEP69,VIIN,VIZI,0,0,15
Nepal,NEP70,VIIN,VIZI,2,0,15
Nepal,NEP71,VIIN,VIZI,1,0,15
Nepal,NEP72,VIIN,VIZI,0,0,15
Nepal,NEP73,VIIN,VIZI,0,0,15
Nepal,NEP74,VIIN,VIZI,0,0,15
Nepal,NEP75,VIIN,VIZI,0,1,15
Nepal,NEP76,VIIN,VIZI,0,0,15
Nepal,NEP77,VIIN,VIZI,1,0,15
Nepal,NEP78,VIIN,VIZI,0,0,15
